Date,close,high,low,open,DSI,price_reg,plus_3STDV,minus_3STDV,plus_2STDV,minus_2STDV,plus_1STDV,minus_1STDV,norm_dist,norm_lin,peak_trend,peak_trend_minus_STDV,peak_trend_plus_STDV,peak_price,peak_price_minus_STDV,peak_price_plus_STDV,MA_20week,MA_short,MA_long,risk_MA,risk_MA_norm,combined,fg,fg_cat,fg_MA
2010-07-27 00:00:00+00:00,0.0598444444444444,0.0598444444444444,0.053,0.056,11,0.04667132036849241,0.42275448399258075,0.005152428247163618,0.20280353043350205,0.010740504074472575,0.09728878938872285,0.02238913813836539,0.632492555242743,0.5564103707491563,1.160299134949769,1.1461747013740575,1.1744235685254807,0.8568661626430918,0.8051517660933754,0.9119021426794555,,0.059760396825396814,,,,,,,
2010-07-28 00:00:00+00:00,0.0589,0.061,0.054,0.05925,12,0.0476542701793704,0.4316581626716369,0.00526094410510646,0.20707479789092725,0.010966711011953286,0.09933779928120398,0.022860678238903996,0.6134919592975703,0.5480719987313144,1.1601986699021836,1.146074236326472,1.1743231034778951,0.8745254053099485,0.821745221455451,0.9306956275059891,,0.056858968253968245,,,,,,,
2010-07-29 00:00:00+00:00,0.0692,0.0699,0.0571,0.0588333333333333,13,0.04866633065822134,0.4408255293141017,0.005372673727450499,0.21147256158183303,0.01119961720811159,0.10144749187181791,0.02334618329182447,0.6841091817132818,0.5798701150395198,1.160098204854598,1.1459737712788864,1.1742226384303096,0.8927028318808168,0.8388255867967814,0.9500405788660041,,0.05875253968253967,,,,,,,
2010-07-30 00:00:00+00:00,0.0642833333333333,0.0698,0.06,0.0649899999999999,14,0.049705614863029254,0.45023949177019335,0.005487408799254858,0.21598862207025904,0.011438788419642387,0.10361393373200671,0.023844748094421622,0.6368759230556753,0.5583534417058319,1.1599977398070125,1.145873306231301,1.174122173382724,0.9113631462362992,0.8563596962227272,0.9698994335923344,,0.059038253968253955,,,,,,,
2010-07-31 00:00:00+00:00,0.06785,0.0692,0.056,0.0692,15,0.05077052174573747,0.45988554755230876,0.0056049725677478745,0.22061602223145008,0.011683856196220295,0.1058337873940073,0.02435560459287085,0.6534955061710691,0.5657958240647413,1.159897274759427,1.1457728411837154,1.1740217083351385,0.9304763537484065,0.874319365369439,0.9902402705207112,,0.06093968253968252,,,,,,,
2010-08-01 00:00:00+00:00,0.0611,0.06785,0.06,0.064,16,0.05185970550597673,0.46975150623737505,0.005725216459034848,0.22534891408287663,0.01193451082785134,0.10810424746710755,0.024878107180616865,0.5883192550594393,0.5372039323224806,1.1597968097118414,1.1456723761361298,1.173921243287553,0.9500171882062461,0.8926808529162652,1.011036200607253,,0.06245396825396824,,,,,,,
2010-08-02 00:00:00+00:00,0.06,0.0633,0.06,0.0611,17,0.05297203979488037,0.4798271652206632,0.005848016126264852,0.2301824032370466,0.012190493107071586,0.11042296601864139,0.025411715526249126,0.5673376360628269,0.5282666655381721,1.1596963446642559,1.1455719110885443,1.1738207782399674,0.9699644459489087,0.9114242349056805,1.0322646582931114,,0.0630253968253968,,,,,,,
2010-08-03 00:00:00+00:00,0.06,0.065,0.059,0.06,18,0.05410658363670218,0.4901040010296655,0.005973267687439766,0.2351124008187817,0.012451586486464843,0.11278798153583235,0.025955978225440487,0.5559663998189909,0.5234583847201367,1.1595958796166703,1.1454714460409587,1.173720313192382,0.9903003531936628,0.9305328102550898,1.0539067281965604,,0.06304761904761905,,,,,,,
2010-08-04 00:00:00+00:00,0.05795,0.0623,0.05795,0.06229,19,0.055262551415227734,0.5005748974573684,0.0061008844119690995,0.24013549304547221,0.012717610171614208,0.1151976563609107,0.026510518402846316,0.5257715872145439,0.5107741309201479,1.1594954145690848,1.1453709809933732,1.1736198481447964,1.0110100093967536,0.9499925777124384,1.075946552721198,,0.06291190476190475,,,,,,,
2010-08-05 00:00:00+00:00,0.061,0.061,0.05795,0.05955,20,0.05643928737658211,0.5112339146055896,0.006230793905826673,0.2452488304326836,0.012988413253415113,0.11765062354089285,0.027075021480606507,0.5421254630693807,0.5176316450827958,1.1593949495214992,1.1452705159457877,1.1735193830972108,1.0320809146720273,0.9697917917965171,1.0983708291209668,,0.061740476190476186,,,,,,,
2010-08-06 00:00:00+00:00,0.0621,0.0624,0.0607,0.06095,21,0.05763624435019869,0.522076096136931,0.0063629357623845775,0.2504500353291774,0.013263869811116782,0.12014574247033624,0.02764922497038118,0.5404432964723372,0.516925096867397,1.1592944844739137,1.1451700508982021,1.1734189180496253,1.0535025755579146,0.989920592357066,1.1211683899457965,,0.06142857142857144,,,,,,,
2010-08-07 00:00:00+00:00,0.059,0.0622,0.059,0.0614,22,0.05885296614018024,0.5330973097735922,0.006497259618451719,0.25573712540109717,0.013543874860033708,0.12268206218521849,0.028232910026145072,0.5013551663678816,0.5005661508112236,1.1591940194263282,1.1450695858506166,1.1733184530020397,1.0752661788839808,1.010370698124443,1.144329855960801,,0.06016428571428572,,,,,,,
2010-08-08 00:00:00+00:00,0.0609,0.0609,0.059,0.05975,23,0.06008907300287517,0.5442941157514887,0.00663372355102479,0.26110845052685555,0.013828341009489827,0.12525879109018992,0.028825894477498643,0.5072800504939143,0.5030415655537104,1.1590935543787428,1.1449691208030313,1.1732179879544544,1.0973643228592012,1.0311351540275122,1.1678473499625293,,0.060135714285714285,,,,,,,
2010-08-09 00:00:00+00:00,0.071,0.0735,0.0599033333333333,0.0605,24,0.06134424967433084,0.5556636583714782,0.006772292755541121,0.2665626407721529,0.014117195707568047,0.12787527200118054,0.029428027086205514,0.5788698050498441,0.5331671683646155,1.1589930893311573,1.1448686557554457,1.1731175229068689,1.119790795415587,1.0522081229148819,1.1917142608857318,,0.061707142857142856,,,,,,,
2010-08-10 00:00:00+00:00,0.07,0.071,0.06651,0.06651,25,0.06261823548602397,0.5672035764664418,0.006912938454673406,0.2720985634392988,0.014410378966436108,0.13053096154112573,0.03003918280451623,0.5602919130194759,0.5252848934299451,1.1588926242835718,1.1447681907078602,1.1730170578592833,1.1425403912393586,1.073584713628792,1.2159250490825695,,0.06313571428571428,,,,,,,
2010-08-11 00:00:00+00:00,0.067,0.07541,0.06,0.06,26,0.06391081618427379,0.5789119293005363,0.007055636995207877,0.2777152875196449,0.014707841479742443,0.13322541308710875,0.030659258850782037,0.525619249669014,0.510710356322987,1.1587921592359862,1.1446677256602746,1.1729165928116978,1.1656087603565035,1.0952608387289733,1.2404750851829065,,0.06442857142857143,,,,,,,
2010-08-12 00:00:00+00:00,0.07,0.07,0.0640699999999999,0.069,27,0.06522181713835835,0.5907871350474891,0.007200369098232848,0.28341205418042986,0.01500954305959508,0.13595826261232713,0.03128817145125656,0.5383392037235064,0.516041756548557,1.1586916941884007,1.144567260612689,1.1728161277641123,1.1889922824335672,1.1172330963797559,1.2653605163215247,,0.06571428571428571,,,,,,,
2010-08-13 00:00:00+00:00,0.0645,0.07,0.0645,0.0665,28,0.06655109768167529,0.6028279195321447,0.007347119234413159,0.2891882521751031,0.015315451334288998,0.138729216889948,0.0319258531254407,0.48300324237164055,0.4928970916048252,1.1585912291408151,1.1444667955651036,1.1727156627165267,1.2126879620560498,1.1394986719487277,1.2905781546903166,,0.06605714285714286,,,,,,,
2010-08-14 00:00:00+00:00,0.067,0.069058,0.0645,0.0649899999999999,29,0.06789854637930187,0.615033273363449,0.0074958751015375465,0.2950433972791868,0.015625540659226365,0.14153804362809194,0.03257225041583939,0.49276510507463644,0.49697730227260295,1.1584907640932296,1.144366330517518,1.1726151976689412,1.2366933411560979,1.16205525571967,1.316125384341262,,0.0672,,,,,,,
2010-08-15 00:00:00+00:00,0.06529,0.067,0.065,0.06587,30,0.06926407705514381,0.6274024159478807,0.0076466271859230925,0.30097711502681956,0.015939791202641423,0.14438456318821796,0.03322732198210771,0.46794365668073906,0.4865933330818597,1.158390299045644,1.1442658654699325,1.1725147326213556,1.2610064254998767,1.1849009738166323,1.3420000829521257,,0.06782714285714286,,,,,,,
2010-08-16 00:00:00+00:00,0.0655,0.0679,0.062,0.06529,31,0.07064762544393956,0.6399347651629029,0.007799368392802717,0.3069891261625232,0.01625818817512397,0.14726864160605355,0.0338910369949526,0.4589840231762129,0.48283439914965204,1.1582898339980585,1.144165400422347,1.17241426757377,1.2856256227395668,1.2080343299946776,1.3682005558995827,,0.06704142857142857,,,,,,,
2010-08-17 00:00:00+00:00,0.07,0.0769,0.0624299999999999,0.0655,32,0.07204914635910653,0.6526299117029658,0.007954093733660484,0.313079234334482,0.016580721177853672,0.15019018468782208,0.03456337377749338,0.4843336005977743,0.49345334361819415,1.158189368950473,1.1440649353747614,1.1723138025261846,1.31054969001154,1.2314541564006587,1.3947254804916467,,0.06704142857142857,,,,,,,
2010-08-18 00:00:00+00:00,0.068,0.0733,0.067,0.0698,33,0.0734686112880038,0.6654875972971075,0.00811080006075309,0.31924731564510306,0.016907383649196236,0.15314913299744384,0.03524431865166285,0.45806778759537425,0.4824495404621384,1.1580889039028874,1.1439644703271759,1.172213337478599,1.3357776894436475,1.2551595717657704,1.4215738586172246,,0.06718428571428572,,,,,,,
2010-08-19 00:00:00+00:00,0.0667,0.068,0.0667,0.067,34,0.07490600634266842,0.6785076961464741,0.008269485840874852,0.32549330974623497,0.01723817239310489,0.15614545758473933,0.03593386495513567,0.43724470113067754,0.47367356259862553,1.157988438855302,1.1438640052795903,1.1721128724310135,1.361308950239896,1.279149945778535,1.4487449763955162,,0.06671285714285714,,,,,,,
2010-08-20 00:00:00+00:00,0.0655,0.06755,0.065,0.06755,35,0.07636133050729968,0.6916901990498197,0.008430150961883258,0.3318172122238614,0.017573087175812706,0.15917915633221924,0.03663201220061251,0.417274859893985,0.4651883324037935,1.1578879738077164,1.1437635402320048,1.172012407383428,1.3871430362555073,1.3034248686167944,1.4762383696684311,,0.06685571428571428,,,,,,,
2010-08-21 00:00:00+00:00,0.0664,0.0665,0.0644,0.065,36,0.07783459413438576,0.7050351997812379,0.008592796566674023,0.338219068063235,0.017912130379745112,0.16225025082018232,0.03733876535438285,0.41437434482658403,0.4639488839338862,1.1577875087601308,1.1436630751844192,1.1719119423358424,1.4132797181720385,1.327984124802152,1.5040537943885504,,0.06677000000000001,,,,,,,
2010-08-22 00:00:00+00:00,0.066,0.066,0.0612,0.06494,37,0.0793258176499244,0.7185428833618966,0.008757424910239868,0.3446989660226008,0.01825530670555151,0.16535878362768128,0.038054134215194296,0.4011513298708743,0.45827197537379594,1.1576870437125455,1.143562610136834,1.171811477288257,1.4397189495406693,1.3528276706891091,1.532191201123673,,0.06687142857142857,,,,,,,
2010-08-23 00:00:00+00:00,0.06491,0.0668899999999999,0.06409,0.06525,38,0.08083503043510779,0.7322135159301989,0.008924039236210568,0.3512570337737156,0.01860262291474645,0.16850481600133557,0.03877813287777484,0.3825857940540467,0.4502172413291831,1.15758657866496,1.1434621450892484,1.1717110122406715,1.4664608460897952,1.3779556150215129,1.560650713035357,,0.06678714285714285,,,,,,,
2010-08-24 00:00:00+00:00,0.065,0.0665,0.06491,0.065,39,0.08236226985744927,0.7460474359656175,0.009092643669891154,0.3578934336917514,0.018954087606742363,0.17168842583566649,0.03951077926804594,0.37361609622641895,0.44628482052726265,1.1574861136173744,1.1433616800416628,1.171610547193086,1.4935056677969618,1.4033682020864962,1.5894326067993445,,0.06607285714285714,,,,,,,
2010-08-25 00:00:00+00:00,0.0648,0.066445,0.0641,0.065,40,0.0839075804288968,0.7600450466627778,0.00926324312531907,0.36460835919699497,0.01930971102510537,0.17490970591813926,0.04025209473925282,0.3624970445002581,0.44136796230606595,1.1573856485697889,1.1432612149940773,1.1715100821455005,1.5208538033095893,1.4290657970754639,1.6185372960256386,,0.06561571428571429,,,,,,,
2010-08-26 00:00:00+00:00,0.064,0.0658,0.064,0.0648,41,0.08547101307220355,0.7742068092861573,0.009435843224272975,0.3714020315669679,0.01966950488872478,0.17816876239987545,0.0410021037200284,0.3468508451686982,0.4343605688157812,1.1572851835222033,1.1431607499464917,1.171409617097915,1.5485057563680003,1.455048873326525,1.6479653168094848,,0.06523,,,,,,,
2010-08-27 00:00:00+00:00,0.065,0.065,0.063,0.064,42,0.08705262447988224,0.7885332373634176,0.009610450225502392,0.3782746971508557,0.020033482244288803,0.1814657134593602,0.041760833406871346,0.34542895398297385,0.43371815210268755,1.1571847184746178,1.1430602848989062,1.1713091520503294,1.576462133940756,1.481318001175903,1.6777173151046614,,0.06515857142857143,,,,,,,
2010-08-28 00:00:00+00:00,0.0646,0.065,0.0645,0.0649,43,0.08865247655258156,0.8030248915981465,0.00978707096272551,0.38522662492905096,0.020401657337037634,0.18480068813170802,0.04252831349472409,0.3332753547545168,0.42818553968189826,1.1570842534270322,1.1429598198513207,1.1712086870027438,1.6047236358288077,1.5078738381894998,1.7077940356598975,,0.06490142857142857,,,,,,,
2010-08-29 00:00:00+00:00,0.064,0.0648,0.064,0.0648,44,0.09027063590579634,0.8176823754015814,0.009965712790170887,0.3922581043696348,0.02077404549724239,0.18817382528037518,0.0433045759403324,0.3198154332439781,0.42196417134832365,1.1569837883794467,1.1428593548037351,1.1711082219551583,1.633291045533323,1.5347171205818797,1.738196312300153,,0.06461571428571429,,,,,,,
2010-08-30 00:00:00+00:00,0.06497,0.065,0.03211,0.064,45,0.0919071734355392,0.8325063309584076,0.010146383534628396,0.39936944354106385,0.02115066304025274,0.19158527269177902,0.044089654753889346,0.31839342872627946,0.42130065799612887,1.1568833233318612,1.1427588897561496,1.1710077569075727,1.6621652222138525,1.561848655659786,1.7689250593682613,,0.06462428571428572,,,,,,,
2010-08-31 00:00:00+00:00,0.06,0.0644899999999999,0.06,0.06411,46,0.09356216393502825,0.847497435754673,0.010329091453132279,0.40656096744654313,0.02153152717828506,0.19503518627626446,0.044883585815153226,0.27264540729887254,0.39919471320263494,1.1567828582842756,1.142658424708564,1.1709072918599872,1.6913470935898223,1.5892693151520412,1.7999812641704909,,0.06391000000000001,,,,,,,
2010-09-01 00:00:00+00:00,0.0623,0.0623,0.05961,0.061,47,0.09523568575563494,0.8626563995066072,0.010513845195530346,0.4138330165507218,0.021916655942396026,0.19852372936133106,0.04568640671079744,0.2817142650072678,0.40370725057268336,1.15668239323669,1.1425579596609785,1.1708068268124017,1.720837649660398,1.616980029308448,1.8313659802930344,,0.06355285714285715,,,,,,,
2010-09-02 00:00:00+00:00,0.0631,0.0631,0.0601,0.0609,48,0.09692782050632798,0.8779839614381543,0.010700653771303222,0.4211859454736719,0.022306068113315546,0.20205107206510958,0.04649815659022812,0.2794882017662321,0.40260623828108477,1.1565819281891045,1.142457494613393,1.1707063617648161,1.7506379371361454,1.6449817816675063,1.863080321676027,,0.06342428571428571,,,,,,,
2010-09-03 00:00:00+00:00,0.06085,0.0631,0.06014,0.06014,49,0.09863865278668596,0.8934808878625639,0.010889526520089366,0.4286201218307313,0.022699783160004663,0.20561739073981197,0.047318876037504946,0.2553937790435114,0.3903980198143645,1.156481463141519,1.1423570295658074,1.1706058967172306,1.7807490544912863,1.6732756044072816,1.8951254573480036,,0.06283142857142857,,,,,,,
2010-09-04 00:00:00+00:00,0.06238,0.06238,0.06085,0.06085,50,0.10036826994925165,0.9091479700297699,0.01108047308544942,0.4361359251998492,0.02309782118496604,0.20922286747634702,0.04814860695733796,0.258663996148233,0.3920883817099042,1.1563809980939335,1.1422565645182219,1.170505431669645,1.8111721475584135,1.7018625742059987,1.927502606737675,,0.06251428571428572,,,,,,,
2010-09-05 00:00:00+00:00,0.0616,0.0634333333333333,0.0608875,0.06245,51,0.10211676188759186,0.9249860222066113,0.011273503391468454,0.4437337462006309,0.023500202875470024,0.21286768966252012,0.04898739247341581,0.24569127746464953,0.38531474624600276,1.156280533046348,1.1421560994706363,1.1704049666220595,1.841908405598435,1.7307438085491667,1.9602130354914347,,0.06217142857142858,,,,,,,
2010-09-06 00:00:00+00:00,0.0616,0.0634333333333333,0.0616,0.0634333333333333,52,0.10388422084693123,0.9409958799615236,0.011468627621850204,0.4514139856714708,0.023906949459975513,0.21655204958828833,0.04983527683756274,0.23839564292240323,0.3814211961138378,1.1561800679987626,1.142055634423051,1.1703045015744742,1.872959057787764,1.7599204624287796,1.9932580517349332,,0.06169000000000001,,,,,,,
2010-09-07 00:00:00+00:00,0.061505,0.062,0.0603,0.06165,53,0.10567074125464933,0.9571783986291756,0.011665856201204366,0.4591770539330093,0.02431808266912249,0.22027614409242588,0.05069230534842555,0.23062602865707982,0.37720221250806923,1.156079602951177,1.1419551693754655,1.1702040365268886,1.9043253700727298,1.7893937253875767,2.0266390027254393,,0.061904999999999995,,,,,,,
2010-09-08 00:00:00+00:00,0.061495,0.062,0.061,0.062,54,0.10747641956829627,0.9735344519337603,0.011865199778267737,0.4670233701276982,0.024733624700755363,0.22404017424570127,0.05155852427856289,0.22360506746439635,0.37332093919186055,1.1559791379035915,1.14185470432788,1.170103571479303,1.9360086423477254,1.8191648188674991,2.0603572718487575,,0.061790000000000005,,,,,,,
2010-09-09 00:00:00+00:00,0.06111,0.0624,0.06109,0.061495,55,0.10930135413908788,0.9900649307525272,0.012066669210834291,0.4749533616266434,0.025153598188509225,0.22784434506632817,0.05243398080896172,0.21431270116661316,0.36807565472249704,1.155878672856006,1.1417542392802944,1.1700031064317176,1.9680102059195113,1.849234993827022,2.094414275920652,,0.06150571428571429,,,,,,,
2010-09-10 00:00:00+00:00,0.0618,0.0618,0.06014,0.061,56,0.11114564508910758,1.0067707420034582,0.012270275552198583,0.48296746349600167,0.025578026173550168,0.23168886526398527,0.053318722970128525,0.21213355600557066,0.36682663605702626,1.1557782078084204,1.1416537742327089,1.169902641384132,2.000331421224806,1.8796055285965028,2.128811462757844,,0.061641428571428576,,,,,,,
2010-09-11 00:00:00+00:00,0.06366,0.0643666666666666,0.06014,0.06014,57,0.11300939420066668,1.0236528076430824,0.012476030038941287,0.49106611801621247,0.026006932079113736,0.23557394700918285,0.05421279958901338,0.21731001134506422,0.3697816192371042,1.155677742760835,1.1415533091851233,1.1698021763365465,2.0329736757725714,1.9102777269446483,2.1635503089881345,,0.061824285714285714,,,,,,,
2010-09-12 00:00:00+00:00,0.0615,0.0621,0.0615,0.0617259999999999,58,0.11489270481647218,1.0407120637621798,0.012683944079907866,0.4992497742481899,0.02644033968753038,0.23949980572515633,0.05511626024111833,0.19743907887382228,0.3581993088686438,1.1555772777132494,1.1414528441375378,1.169701711288961,2.0659383822860167,1.941252916332662,2.198632318073058,,0.06181,,,,,,,
2010-09-13 00:00:00+00:00,0.0621799999999999,0.064,0.0608,0.06199,59,0.11679568174941567,1.0579494597686454,0.012894029246249515,0.5075188876413265,0.026878273119465286,0.24346665989981833,0.05602915520722173,0.19539157255112433,0.3569670014750268,1.1554768126656638,1.1413523790899522,1.1696012462413754,2.0992269770223873,1.9725324463354348,2.2340590185197766,,0.06189285714285713,,,,,,,
2010-09-14 00:00:00+00:00,0.06199,0.175,0.06101,0.062,60,0.1187184312009444,1.0753659576480754,0.01310629726241139,0.515873919678782,0.027320756815132827,0.2474747309155967,0.0569515354342188,0.18818800632287558,0.35256778057767335,1.1553763476180783,1.1412519140423667,1.1695007811937899,2.132840918251291,2.004117687211709,2.269831962261641,,0.06196214285714285,,,,,,,
2010-09-15 00:00:00+00:00,0.0604,0.0625,0.0604,0.06199,61,0.12066106068709999,1.092962531293824,0.013320759997967469,0.524315337556099,0.027767815517275973,0.25152424289526015,0.05788345249964134,0.1730800905131693,0.34298943319025404,1.1552758825704927,1.1411514489947812,1.1694003161462043,2.166781684874732,2.0360100286073948,2.30595272318961,,0.061805714285714276,,,,,,,
2010-09-16 00:00:00+00:00,0.0618,0.0618,0.0604,0.06045,62,0.12262367897141764,1.1107401658991911,0.01353742946021273,0.5328436138896235,0.028219474255724228,0.25561542256204184,0.05882495857946789,0.1754528718881928,0.34452768612636553,1.1551754175229072,1.1410509839471956,1.1692998510986188,2.201050775173835,2.068210878377943,2.3424228958184763,,0.061904285714285696,,,,,,,
2010-09-17 00:00:00+00:00,0.05938,0.0618,0.05938,0.0618,63,0.12460639600397648,1.1286998574053388,0.013756317787434462,0.5414592264516591,0.028675758333367354,0.2597484991125881,0.059776106418885304,0.1564750533332518,0.33182480926335556,1.1550749524753217,1.14095051889961,1.1691993860510332,2.2356497056692595,2.1007216615175244,2.379244094074075,,0.061558571428571414,,,,,,,
2010-09-18 00:00:00+00:00,0.061,0.061,0.0582366666666666,0.0601,64,0.1266093228659701,1.1468426119991997,0.013977437242792873,0.5501626579296045,0.029136693313399256,0.26392370410141186,0.06073694930569793,0.1600830379803636,0.33431389019237046,1.1549744874277361,1.1408500538520245,1.1690989210034477,2.2705800100835134,2.133543819183972,2.416417950188955,,0.061178571428571416,,,,,,,
2010-09-19 00:00:00+00:00,0.0627,0.0627,0.06,0.06091,65,0.12863257171924172,1.1651694456563597,0.014200800208749913,0.5589543957066657,0.029602305007704464,0.2681412713356955,0.0617075410461186,0.1639681959838834,0.3369535130355081,1.1548740223801506,1.140749588804439,1.1689984559558622,2.305843238395003,2.1666788078099333,2.4539461136956735,,0.06134999999999998,,,,,,,
2010-09-20 00:00:00+00:00,0.0621,0.0633499999999999,0.062,0.06269,66,0.13067625576028713,1.1836813837244182,0.014426419181991328,0.5678349316619851,0.03007261946627294,0.2724014367794097,0.06268793594270329,0.1555711056157597,0.33119529399771336,1.154773557332565,1.1406491237568535,1.1688979909082766,2.3414409559745932,2.2001280982915303,2.4918302505078853,,0.06133857142857142,,,,,,,
2010-09-21 00:00:00+00:00,0.06265,0.0633,0.0623,0.0631,67,0.13274048917828882,1.2023794605428464,0.014654306768793576,0.5768047619882806,0.030547662967542234,0.2767044384658309,0.06367818877421887,0.15335236332307378,0.329639840622129,1.1546730922849797,1.1405486587092681,1.1687975258606913,2.3773747427965817,2.233893175246957,2.530072042080655,,0.06143285714285714,,,,,,,
2010-09-22 00:00:00+00:00,0.062038,0.06265,0.06149,0.06265,68,0.134825387116788,1.221264719095815,0.014884475680792656,0.5858643870253003,0.031027462009577206,0.28105051641764656,0.06467835477725666,0.14531484979673692,0.32387646055202396,1.1545726272373942,1.1404481936616826,1.1686970608131058,2.4136461927168664,2.2679755363382177,2.5686731846422566,,0.06166685714285714,,,,,,,
2010-09-23 00:00:00+00:00,0.06231,0.0629,0.0616,0.0621,69,0.13693106563864565,1.2403382106948053,0.01511693873111575,0.5950143111075648,0.03151204330200642,0.2854399125739137,0.06568848962942357,0.14188633966428715,0.3213528676726418,1.1544721621898086,1.140347728614097,1.1685965957655202,2.4502569128118608,2.3023766916499286,2.607635388490618,,0.06173971428571429,,,,,,,
2010-09-24 00:00:00+00:00,0.0622,0.06238,0.06181,0.06181,70,0.13905764169398296,1.2596009946882059,0.015351708830841875,0.6042550424250547,0.03200143375864421,0.2898728707232288,0.06670864943396228,0.13669957973145136,0.31745530176765224,1.154371697142223,1.1402472635665115,1.1684961307179347,2.487208522772353,2.3370981631197716,2.646960377348258,,0.06214257142857143,,,,,,,
2010-09-25 00:00:00+00:00,0.06202,0.06236,0.06175,0.0622,71,0.14120523309081978,1.2790541381953602,0.015588798985760615,0.6135870928956293,0.032495660490733845,0.2943496364425236,0.06773889070566638,0.1313403224481861,0.3133203803276329,1.1542712320946376,1.140146798518926,1.1683956656703491,2.5245026543472275,2.372141484015775,2.6866498877702782,,0.06228828571428572,,,,,,,
2010-09-26 00:00:00+00:00,0.06219,0.0622477777777777,0.06186,0.06187,72,0.14337395846816475,1.2986987158628058,0.015828222293401084,0.6230109780480882,0.032994750800754535,0.2988704570409683,0.0687792703579707,0.1277480030250921,0.31048314278285766,1.154170767047052,1.1400463334713404,1.1682952006227636,2.562140950832394,2.407508198456103,2.726705668600457,,0.062215428571428574,,,,,,,
